location,lat,lon,requested_dt_utc,observed_dt_utc,observed_dt_local,timezone,timezone_offset_seconds,sunrise_utc,sunrise_local,sunset_utc,sunset_local,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,weather_id,weather_main,weather_description,rain_1h_mm,snow_1h_mm
"Jacksonville, FL",30.3501,-81.6035,2025-10-03T22:00:00+00:00,2025-10-03T22:00:00+00:00,2025-10-03T18:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,24.33,25.09,1019,87,22.03,75,,10000,12.35,15.43,40,500,Rain,light rain,0.3,
"Jacksonville, FL",30.3501,-81.6035,2025-10-03T23:00:00+00:00,2025-10-03T23:00:00+00:00,2025-10-03T19:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,22.32,23.01,1019,92,20.96,100,,10000,7.2,11.83,40,500,Rain,light rain,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T00:00:00+00:00,2025-10-04T00:00:00+00:00,2025-10-03T20:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,22.35,23.02,1018,91,20.81,75,,10000,8.75,,40,500,Rain,light rain,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T01:00:00+00:00,2025-10-04T01:00:00+00:00,2025-10-03T21:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,22.79,23.47,1019,90,21.06,100,,2012,9.26,13.38,50,502,Rain,heavy intensity rain,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T02:00:00+00:00,2025-10-04T02:00:00+00:00,2025-10-03T22:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,22.63,23.35,1019,92,21.26,100,,10000,7.2,10.8,40,501,Rain,moderate rain,1.27,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T03:00:00+00:00,2025-10-04T03:00:00+00:00,2025-10-03T23:00:00-04:00,America/New_York,-14400,2025-10-03T11:21:03+00:00,2025-10-03T07:21:03-04:00,2025-10-03T23:09:27+00:00,2025-10-03T19:09:27-04:00,22.1,22.79,1019,93,20.91,75,,10000,4.12,,20,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T04:00:00+00:00,2025-10-04T04:00:00+00:00,2025-10-04T00:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.06,22.72,1019,92,20.7,75,,10000,8.75,,30,501,Rain,moderate rain,1.27,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T05:00:00+00:00,2025-10-04T05:00:00+00:00,2025-10-04T01:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.2,22.93,1018,94,21.19,75,,10000,7.72,,50,500,Rain,light rain,0.14,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T06:00:00+00:00,2025-10-04T06:00:00+00:00,2025-10-04T02:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.61,23.38,1018,94,21.59,100,,10000,3.6,,20,500,Rain,light rain,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T07:00:00+00:00,2025-10-04T07:00:00+00:00,2025-10-04T03:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.27,22.98,1017,93,21.08,20,,10000,3.6,,10,801,Clouds,few clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T08:00:00+00:00,2025-10-04T08:00:00+00:00,2025-10-04T04:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,21.93,22.63,1017,94,20.92,40,,10000,4.12,,30,500,Rain,light rain,0.2,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T09:00:00+00:00,2025-10-04T09:00:00+00:00,2025-10-04T05:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,21.79,22.48,1016,94,20.78,40,,10000,4.63,,10,502,Rain,heavy intensity rain,6.6,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T10:00:00+00:00,2025-10-04T10:00:00+00:00,2025-10-04T06:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.13,22.85,1017,94,21.12,75,,10000,5.14,,20,500,Rain,light rain,0.13,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T11:00:00+00:00,2025-10-04T11:00:00+00:00,2025-10-04T07:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,21.87,22.59,1017,95,21.03,75,,10000,4.12,,20,500,Rain,light rain,0.24,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T12:00:00+00:00,2025-10-04T12:00:00+00:00,2025-10-04T08:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,22.3,22.99,1018,92,20.94,40,,10000,3.09,,10,500,Rain,light rain,0.45,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T13:00:00+00:00,2025-10-04T13:00:00+00:00,2025-10-04T09:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,23.28,24.04,1018,91,21.73,75,,10000,3.6,,130,500,Rain,light rain,0.43,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T14:00:00+00:00,2025-10-04T14:00:00+00:00,2025-10-04T10:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,25.76,26.48,1018,80,22.05,0,,10000,7.2,,80,800,Clear,clear sky,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T15:00:00+00:00,2025-10-04T15:00:00+00:00,2025-10-04T11:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,26.81,28.77,1019,73,21.56,40,,10000,7.72,10.29,100,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T16:00:00+00:00,2025-10-04T16:00:00+00:00,2025-10-04T12:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,27.7,30.46,1018,73,22.42,75,,10000,9.77,12.86,70,500,Rain,light rain,0.13,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T17:00:00+00:00,2025-10-04T17:00:00+00:00,2025-10-04T13:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,28.28,31.52,1018,72,22.75,75,,10000,6.69,,90,500,Rain,light rain,0.63,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T18:00:00+00:00,2025-10-04T18:00:00+00:00,2025-10-04T14:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,27.97,31.15,1017,74,22.9,75,,10000,10.8,13.89,70,500,Rain,light rain,0.51,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T19:00:00+00:00,2025-10-04T19:00:00+00:00,2025-10-04T15:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,28.76,32.21,1017,70,22.74,75,,10000,8.75,,70,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T20:00:00+00:00,2025-10-04T20:00:00+00:00,2025-10-04T16:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,28.62,32.08,1017,71,22.84,40,,10000,7.72,,60,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T21:00:00+00:00,2025-10-04T21:00:00+00:00,2025-10-04T17:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,27.79,30.27,1017,70,21.82,75,,10000,7.72,11.32,60,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T22:00:00+00:00,2025-10-04T22:00:00+00:00,2025-10-04T18:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,26.58,26.58,1016,77,22.22,20,,10000,7.2,,80,801,Clouds,few clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-04T23:00:00+00:00,2025-10-04T23:00:00+00:00,2025-10-04T19:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,25.66,26.34,1016,79,21.74,40,,10000,9.26,12.86,50,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T00:00:00+00:00,2025-10-05T00:00:00+00:00,2025-10-04T20:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,24.43,25.15,1017,85,21.74,40,,10000,6.69,,50,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T01:00:00+00:00,2025-10-05T01:00:00+00:00,2025-10-04T21:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,24.02,24.8,1017,89,22.09,20,,10000,6.69,,60,801,Clouds,few clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T02:00:00+00:00,2025-10-05T02:00:00+00:00,2025-10-04T22:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,24.13,24.9,1018,88,22.02,40,,10000,5.66,,80,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T03:00:00+00:00,2025-10-05T03:00:00+00:00,2025-10-04T23:00:00-04:00,America/New_York,-14400,2025-10-04T11:21:38+00:00,2025-10-04T07:21:38-04:00,2025-10-04T23:08:14+00:00,2025-10-04T19:08:14-04:00,24.08,24.84,1017,88,21.97,20,,10000,3.09,,40,801,Clouds,few clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T04:00:00+00:00,2025-10-05T04:00:00+00:00,2025-10-05T00:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,24.04,24.82,1017,89,22.11,0,,10000,2.06,,40,800,Clear,clear sky,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T05:00:00+00:00,2025-10-05T05:00:00+00:00,2025-10-05T01:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,24.04,24.82,1017,89,22.11,0,,10000,1.54,,40,500,Rain,light rain,0.18,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T06:00:00+00:00,2025-10-05T06:00:00+00:00,2025-10-05T02:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,24.51,25.37,1017,90,22.76,40,,10000,2.57,,40,500,Rain,light rain,0.25,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T07:00:00+00:00,2025-10-05T07:00:00+00:00,2025-10-05T03:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.84,24.66,1016,91,22.28,0,,10000,3.6,,80,500,Rain,light rain,0.31,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T08:00:00+00:00,2025-10-05T08:00:00+00:00,2025-10-05T04:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.84,24.71,1016,93,22.64,75,,10000,2.06,,60,501,Rain,moderate rain,1.62,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T09:00:00+00:00,2025-10-05T09:00:00+00:00,2025-10-05T05:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.58,24.4,1016,92,22.2,75,,10000,2.06,,20,500,Rain,light rain,0.51,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T10:00:00+00:00,2025-10-05T10:00:00+00:00,2025-10-05T06:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.49,24.32,1016,93,22.29,20,,10000,2.57,,40,500,Rain,light rain,0.31,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T11:00:00+00:00,2025-10-05T11:00:00+00:00,2025-10-05T07:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.9,24.8,1017,94,22.87,75,,10000,7.72,12.86,130,500,Rain,light rain,0.35,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T12:00:00+00:00,2025-10-05T12:00:00+00:00,2025-10-05T08:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,23.46,24.32,1017,94,22.44,75,,10000,4.12,,120,500,Rain,light rain,0.17,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T13:00:00+00:00,2025-10-05T13:00:00+00:00,2025-10-05T09:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,24.16,25.06,1018,93,22.96,100,,10000,6.69,,100,500,Rain,light rain,0.27,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T14:00:00+00:00,2025-10-05T14:00:00+00:00,2025-10-05T10:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,24.98,25.94,1019,92,23.59,100,,10000,7.72,12.35,100,500,Rain,light rain,0.3,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T15:00:00+00:00,2025-10-05T15:00:00+00:00,2025-10-05T11:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,26.65,26.65,1019,87,24.31,100,,10000,7.72,11.32,100,500,Rain,light rain,0.17,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T16:00:00+00:00,2025-10-05T16:00:00+00:00,2025-10-05T12:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,28.28,32.64,1019,79,24.29,75,,10000,9.26,11.32,110,500,Rain,light rain,0.17,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T17:00:00+00:00,2025-10-05T17:00:00+00:00,2025-10-05T13:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,26.88,29.65,1019,82,23.55,75,,10000,8.23,13.89,100,502,Rain,heavy intensity rain,6.6,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T18:00:00+00:00,2025-10-05T18:00:00+00:00,2025-10-05T14:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,28.33,32.43,1018,77,23.91,100,,10000,8.75,13.89,100,500,Rain,light rain,0.14,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T19:00:00+00:00,2025-10-05T19:00:00+00:00,2025-10-05T15:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,27.78,31.01,1018,76,23.16,75,,10000,8.75,12.86,110,501,Rain,moderate rain,2.68,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T20:00:00+00:00,2025-10-05T20:00:00+00:00,2025-10-05T16:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,28.09,31.41,1018,74,23.02,40,,10000,9.26,13.38,90,500,Rain,light rain,0.11,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T21:00:00+00:00,2025-10-05T21:00:00+00:00,2025-10-05T17:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,27.09,29.65,1017,77,22.71,40,,10000,7.72,12.86,100,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T22:00:00+00:00,2025-10-05T22:00:00+00:00,2025-10-05T18:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,26.66,26.66,1018,80,22.92,100,,10000,6.17,,90,804,Clouds,overcast clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-05T23:00:00+00:00,2025-10-05T23:00:00+00:00,2025-10-05T19:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,26.42,26.42,1018,79,22.48,20,,10000,6.69,,90,501,Rain,moderate rain,1.63,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T00:00:00+00:00,2025-10-06T00:00:00+00:00,2025-10-05T20:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,25.79,26.54,1017,81,22.28,75,,10000,6.69,,90,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T01:00:00+00:00,2025-10-06T01:00:00+00:00,2025-10-05T21:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,25.83,26.58,1018,81,22.32,0,,10000,6.17,,100,800,Clear,clear sky,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T02:00:00+00:00,2025-10-06T02:00:00+00:00,2025-10-05T22:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,25.75,26.52,1019,82,22.44,0,,10000,6.17,,90,800,Clear,clear sky,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T03:00:00+00:00,2025-10-06T03:00:00+00:00,2025-10-05T23:00:00-04:00,America/New_York,-14400,2025-10-05T11:22:14+00:00,2025-10-05T07:22:14-04:00,2025-10-05T23:07:01+00:00,2025-10-05T19:07:01-04:00,25.66,26.5,1018,85,22.95,20,,10000,6.69,9.77,70,500,Rain,light rain,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T04:00:00+00:00,2025-10-06T04:00:00+00:00,2025-10-06T00:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.52,26.37,1019,86,23,20,,10000,6.17,,100,801,Clouds,few clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T05:00:00+00:00,2025-10-06T05:00:00+00:00,2025-10-06T01:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.14,25.98,1018,87,22.82,75,,10000,5.66,,100,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T06:00:00+00:00,2025-10-06T06:00:00+00:00,2025-10-06T02:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,24.97,25.85,1018,89,23.03,100,,10000,5.66,,100,500,Rain,light rain,0.51,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T07:00:00+00:00,2025-10-06T07:00:00+00:00,2025-10-06T03:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,24.61,25.5,1017,91,23.04,100,,10000,5.14,,100,804,Clouds,overcast clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T08:00:00+00:00,2025-10-06T08:00:00+00:00,2025-10-06T04:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,24.58,25.44,1017,90,22.83,40,,10000,5.66,,100,802,Clouds,scattered clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T09:00:00+00:00,2025-10-06T09:00:00+00:00,2025-10-06T05:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,24.65,25.52,1017,90,22.9,100,,10000,6.17,,100,804,Clouds,overcast clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T10:00:00+00:00,2025-10-06T10:00:00+00:00,2025-10-06T06:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.06,25.95,1017,89,23.12,75,,10000,6.17,,100,803,Clouds,broken clouds,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T11:00:00+00:00,2025-10-06T11:00:00+00:00,2025-10-06T07:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.05,25.91,1018,88,22.92,75,,10000,10.29,13.89,100,500,Rain,light rain,0.17,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T12:00:00+00:00,2025-10-06T12:00:00+00:00,2025-10-06T08:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.07,25.93,1018,88,22.94,75,,10000,6.17,,90,500,Rain,light rain,0.85,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T13:00:00+00:00,2025-10-06T13:00:00+00:00,2025-10-06T09:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.16,25.95,1019,85,22.46,75,,10000,6.17,,70,500,Rain,light rain,0.63,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T14:00:00+00:00,2025-10-06T14:00:00+00:00,2025-10-06T10:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.74,26.59,1019,85,23.03,75,,10000,7.2,,130,500,Rain,light rain,0.15,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T15:00:00+00:00,2025-10-06T15:00:00+00:00,2025-10-06T11:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.02,25.93,1020,90,23.26,75,,6437,5.14,,130,721,Haze,haze,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T16:00:00+00:00,2025-10-06T16:00:00+00:00,2025-10-06T12:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,25.46,26.41,1020,90,23.7,75,,3219,5.66,8.23,90,721,Haze,haze,,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T17:00:00+00:00,2025-10-06T17:00:00+00:00,2025-10-06T13:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,27.45,30.89,1020,81,23.9,75,,10000,6.17,,100,500,Rain,light rain,0.11,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T18:00:00+00:00,2025-10-06T18:00:00+00:00,2025-10-06T14:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,28.35,32.64,1019,78,24.14,100,,10000,7.72,11.32,100,500,Rain,light rain,0.1,
"Jacksonville, FL",30.3501,-81.6035,2025-10-06T19:00:00+00:00,2025-10-06T19:00:00+00:00,2025-10-06T15:00:00-04:00,America/New_York,-14400,2025-10-06T11:22:50+00:00,2025-10-06T07:22:50-04:00,2025-10-06T23:05:48+00:00,2025-10-06T19:05:48-04:00,27.92,31.18,1018,75,23.08,75,,10000,7.72,11.83,80,500,Rain,light rain,0.42,
